adm9,yyyymm,year,youth_net_migration_rate,RIR,monthly_rent_equiv,youth_income
481213100,202301,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202302,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202303,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202304,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202305,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202306,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202307,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202308,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202309,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202310,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202311,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202312,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213100,202401,2024,,,,
481213100,202402,2024,,,,
481213100,202403,2024,,,,
481213100,202404,2024,,,,
481213100,202405,2024,,,,
481213100,202406,2024,,,,
481213100,202407,2024,,,,
481213100,202408,2024,,,,
481213100,202409,2024,,,,
481213100,202410,2024,,,,
481213100,202411,2024,,,,
481213100,202412,2024,,,,
481213200,202012,2020,-0.180471,0.2212284637769894,63.41687578511466,286.65785
481213200,202101,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202102,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202103,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202104,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202105,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202106,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202107,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202108,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202109,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202110,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202111,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202112,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481213200,202201,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202202,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202203,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202204,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202205,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202206,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202207,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202208,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202209,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202210,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202211,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202212,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481213200,202301,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202302,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202303,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202304,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202305,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202306,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202307,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202308,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202309,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202310,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202311,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202312,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481213200,202401,2024,,,,
481213200,202402,2024,,,,
481213200,202403,2024,,,,
481213200,202404,2024,,,,
481213200,202405,2024,,,,
481213200,202406,2024,,,,
481213200,202407,2024,,,,
481213200,202408,2024,,,,
481213200,202409,2024,,,,
481213200,202410,2024,,,,
481213200,202411,2024,,,,
481213200,202412,2024,,,,
481215100,202012,2020,-0.180471,0.2212284637769894,63.41687578511466,286.65785
481215100,202101,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202102,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202103,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202104,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202105,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202106,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202107,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202108,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202109,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202110,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202111,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202112,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215100,202201,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202202,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202203,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202204,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202205,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202206,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202207,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202208,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202209,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202210,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202211,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202212,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215100,202301,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202302,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202303,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202304,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202305,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202306,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202307,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202308,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202309,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202310,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202311,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202312,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215100,202401,2024,,,,
481215100,202402,2024,,,,
481215100,202403,2024,,,,
481215100,202404,2024,,,,
481215100,202405,2024,,,,
481215100,202406,2024,,,,
481215100,202407,2024,,,,
481215100,202408,2024,,,,
481215100,202409,2024,,,,
481215100,202410,2024,,,,
481215100,202411,2024,,,,
481215100,202412,2024,,,,
481215200,202012,2020,-0.180471,0.2212284637769894,63.41687578511466,286.65785
481215200,202101,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202102,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202103,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202104,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202105,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202106,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202107,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202108,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202109,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202110,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202111,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202112,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215200,202201,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202202,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202203,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202204,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202205,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202206,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202207,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202208,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202209,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202210,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202211,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202212,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215200,202301,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202302,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202303,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202304,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202305,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202306,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202307,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202308,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202309,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202310,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202311,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202312,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215200,202401,2024,,,,
481215200,202402,2024,,,,
481215200,202403,2024,,,,
481215200,202404,2024,,,,
481215200,202405,2024,,,,
481215200,202406,2024,,,,
481215200,202407,2024,,,,
481215200,202408,2024,,,,
481215200,202409,2024,,,,
481215200,202410,2024,,,,
481215200,202411,2024,,,,
481215200,202412,2024,,,,
481215300,202012,2020,-0.180471,0.2212284637769894,63.41687578511466,286.65785
481215300,202101,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202102,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202103,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202104,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202105,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202106,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202107,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202108,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202109,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202110,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202111,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202112,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215300,202201,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202202,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202203,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202204,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202205,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202206,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202207,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202208,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202209,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202210,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202211,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202212,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215300,202301,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202302,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202303,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202304,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202305,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202306,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202307,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202308,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202309,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202310,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202311,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202312,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215300,202401,2024,,,,
481215300,202402,2024,,,,
481215300,202403,2024,,,,
481215300,202404,2024,,,,
481215300,202405,2024,,,,
481215300,202406,2024,,,,
481215300,202407,2024,,,,
481215300,202408,2024,,,,
481215300,202409,2024,,,,
481215300,202410,2024,,,,
481215300,202411,2024,,,,
481215300,202412,2024,,,,
481215400,202012,2020,-0.180471,0.2212284637769894,63.41687578511466,286.65785
481215400,202101,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202102,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202103,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202104,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202105,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202106,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202107,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202108,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202109,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202110,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202111,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202112,2021,-0.0853,0.3149533003303406,94.61124702664355,300.3977
481215400,202201,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202202,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202203,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202204,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202205,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202206,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202207,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202208,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202209,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202210,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202211,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202212,2022,-0.174821,0.33073251274667,104.8969593081796,317.16555
481215400,202301,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202302,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202303,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202304,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202305,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202306,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202307,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202308,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202309,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202310,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202311,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202312,2023,-0.192809,0.3367365352687056,109.224384521387,324.36155
481215400,202401,2024,,,,
481215400,202402,2024,,,,
481215400,202403,2024,,,,
481215400,202404,2024,,,,
481215400,202405,2024,,,,
481215400,202406,2024,,,,
481215400,202407,2024,,,,
481215400,202408,2024,,,,
481215400,202409,2024,,,,
481215400,202410,2024,,,,
481215400,202411,2024,,,,
481215400,202412,2024,,,,
481235100,202012,2020,-0.180471,0.1828347486107527,52.41101594204885,286.65785
481235100,202101,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202102,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202103,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202104,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202105,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202106,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202107,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202108,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202109,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202110,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202111,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202112,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235100,202201,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202202,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202203,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202204,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202205,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202206,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202207,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202208,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202209,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202210,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202211,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202212,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235100,202301,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202302,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202303,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202304,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202305,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202306,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202307,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202308,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202309,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202310,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202311,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202312,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235100,202401,2024,,,,
481235100,202402,2024,,,,
481235100,202403,2024,,,,
481235100,202404,2024,,,,
481235100,202405,2024,,,,
481235100,202406,2024,,,,
481235100,202407,2024,,,,
481235100,202408,2024,,,,
481235100,202409,2024,,,,
481235100,202410,2024,,,,
481235100,202411,2024,,,,
481235100,202412,2024,,,,
481235150,202012,2020,-0.180471,0.1828347486107527,52.41101594204885,286.65785
481235150,202101,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202102,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202103,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202104,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202105,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202106,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202107,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202108,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202109,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202110,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202111,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202112,2021,-0.0853,0.2832808303205742,85.09690988239076,300.3977
481235150,202201,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202202,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202203,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202204,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202205,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202206,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202207,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202208,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202209,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202210,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202211,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202212,2022,-0.174821,0.2685553812398745,85.17651519640447,317.16555
481235150,202301,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202302,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202303,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202304,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202305,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202306,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202307,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202308,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202309,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202310,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202311,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202312,2023,-0.192809,0.2774248180011317,89.98594397531497,324.36155
481235150,202401,2024,,,,
481235150,202402,2024,,,,
481235150,202403,2024,,,,
481235150,202404,2024,,,,
481235150,202405,2024,,,,
481235150,202406,2024,,,,
